ID Age Tenure WellBeing JobSat JobPerf IQ
418 36 11 4.03920539282262 NA 3.53021034086123 95.6069688030984
419 49 11 6.96648973436095 7.53722753375769 6.39340243907645 102.651884544175
420 37 13 5.2580248368904 NA 5.69006363162771 97.3647020799108
421 40 10 5.34344760677777 NA 6.46680105524138 105.866751384223
422 36 11 6.23480823682621 NA 5.56267109583132 108.689100471092
423 40 13 6.59243867453188 8.39816942322068 8.16452690795995 121.525535891764
424 36 9 NA 7.22787336818874 6.59868279541843 103.616415255237
425 45 9 3.89658005232923 NA 6.11145828128792 85.7991967687849
426 32 5 4.24732821597718 NA 4.30955761438236 75.4356370132882
427 41 10 9.16373447747901 NA 7.44618040835485 91.3090321305208
428 33 8 4.79541542986408 6.98390358313918 4.59101776173338 112.122216676828
429 44 12 NA 6.02525657671504 6.15755814430304 107.411925185472
430 32 7 NA 6.984972352162 4.83579226583242 93.0634805052541
431 43 12 NA 6.04750025016256 8.22014158731326 110.02456977847
432 44 12 7.07787470938638 6.93375438218936 8.14293161826208 111.800119052641
433 48 11 5.70567362685688 NA 6.00171310966834 100.308699190617
434 25 12 NA 6.11429079133086 5.42067236499861 93.7428066199645
435 39 8 7.25937029020861 NA 7.42283320846036 99.8496892666444
436 43 12 NA 6.95182845275849 6.51013417681679 111.183112981031
437 30 11 4.99823343404569 5.15712659736164 6.09010866843164 94.0278027784079
438 40 9 9.12179063376971 6.11929563921876 6.15156925469637 98.0738025272731
439 34 10 7.39443070441484 NA 8.69314692355692 115.937862792518
440 43 14 7.11918142228387 NA 8.16125439642929 103.116268477403
441 38 9 NA 5.19246954377741 7.67998947459273 107.016840159427
442 43 11 NA 4.65713445656002 NA 92.3051503987517
443 31 12 6.0917049953714 NA 5.82028753077611 109.349442040781
444 38 5 8.36032668082044 6.62777363625355 7.29057689174078 115.848224770045
445 42 14 8.0264947025571 5.41764059755951 4.82324875774793 111.211957156891
446 30 8 NA 4.95983484131284 NA 93.9018346650992
447 48 10 NA 7.11466835532337 5.72153697768226 115.184582202928
448 38 11 4.51723510399461 NA 4.20038568461314 92.4515491265338
449 40 11 6.71357397385873 NA 6.56643549865112 107.507417748217
450 45 10 7.38522273278795 4.57173707894981 NA 97.9237218757626
451 33 6 5.50136317289434 5.59958200901747 5.75861301342957 102.70454218844
452 39 12 8.03016377077438 NA 9.47188541828655 103.633167557651
453 36 9 NA 4.72010299074464 8.08561020926572 110.619574853918
454 34 13 6.10824469616637 NA 6.43426026287489 94.1402422403917
455 37 19 6.32082442077808 4.72692285478115 6.5554419492837 96.1207755648065
456 31 11 4.84126176405698 NA 6.03243331378326 93.0205259846989
457 34 8 7.60413667117245 6.21934035932645 4.84419716522098 100.031364701921
458 48 21 NA 8.29697056952864 6.16018850915134 93.567406772403
459 47 11 6.42793091991916 7.38764484040439 4.8417443104554 106.308471249882
460 37 7 NA 8.09168555377983 5.87738740909845 109.527749538887
461 35 15 NA 4.69044495932758 NA 99.7489669679198
462 34 11 5.80774917872623 NA 5.61017464497127 108.254271664657
463 42 12 7.33388239704072 NA 5.48759624827653 103.650842299918
464 36 5 3.31050207023509 2.67408791254275 6.41225345712155 71.1598340196069
465 24 6 5.36826475639828 NA 7.06485911156051 73.7605641679838
466 36 14 5.81965889059938 5.91422478714958 6.071735706646 102.502444029087
467 44 11 5.50858495035209 6.97745638736524 5.30573338503018 104.99274850334
468 42 9 7.33278308203444 NA 5.88921288750134 106.462665712228
469 35 5 4.95742411981337 5.57415767386556 7.13589295186102 106.677196266362
470 40 8 5.45764065394178 6.86399153317325 4.88719185441732 99.8005859344266
471 41 13 6.98267322848551 6.82048724964261 6.33408596506342 96.1671895391773
472 39 12 7.74746859865263 NA 6.19063120358624 96.4863244770095
473 41 10 NA 5.06196246854961 4.12637110450305 104.968852585414
474 46 17 4.69254770223051 5.67321737436578 6.6365934710484 109.682856021682
475 40 16 NA 5.52926610806026 6.93301790929399 91.7557732490823
476 40 6 NA 5.30349833471701 4.59259672043845 105.958311426686
477 40 7 7.17405062634498 NA 5.24183507286943 103.277385165449
478 45 17 NA 5.90263665001839 5.18445988418534 97.1301079159603
479 35 7 7.52808480383828 6.6962710286025 5.72235523466952 93.6351105754729
480 40 10 NA 7.39434213214554 6.90097904461436 102.107527993852
